subject,block,trial,mu1,mu2,choice,reward,RT,higher_mean,chose_higher,mean_diff_abs,mean_diff_abs_cut,previous_choice,repeat_choice,switch_choice
14,3,1,0,11,2,13,782,2,TRUE,11,10 - 15,NA,0,1
14,3,2,0,11,2,11,279,2,TRUE,11,10 - 15,2,1,0
14,3,3,0,11,2,10,312,2,TRUE,11,10 - 15,2,1,0
14,3,4,0,11,2,12,312,2,TRUE,11,10 - 15,2,1,0
14,3,5,0,11,2,10,341,2,TRUE,11,10 - 15,2,1,0
14,3,6,0,11,2,11,330,2,TRUE,11,10 - 15,2,1,0
14,3,7,0,11,2,11,319,2,TRUE,11,10 - 15,2,1,0
14,3,8,0,11,2,9,319,2,TRUE,11,10 - 15,2,1,0
14,3,9,0,11,2,11,352,2,TRUE,11,10 - 15,2,1,0
14,3,10,0,11,2,12,350,2,TRUE,11,10 - 15,2,1,0
14,4,1,8,3,2,3,656,1,FALSE,5,< 5,NA,0,1
14,4,2,8,3,1,8,440,1,TRUE,5,< 5,2,0,1
14,4,3,8,3,1,7,321,1,TRUE,5,< 5,1,1,0
14,4,4,8,3,1,7,383,1,TRUE,5,< 5,1,1,0
14,4,5,8,3,1,9,355,1,TRUE,5,< 5,1,1,0
14,4,6,8,3,1,9,356,1,TRUE,5,< 5,1,1,0
14,4,7,8,3,1,8,330,1,TRUE,5,< 5,1,1,0
14,4,8,8,3,1,9,424,1,TRUE,5,< 5,1,1,0
14,4,9,8,3,1,9,383,1,TRUE,5,< 5,1,1,0
14,4,10,8,3,1,8,361,1,TRUE,5,< 5,1,1,0
14,5,1,-13,9,2,8,778,2,TRUE,22,> 15,NA,0,1
14,5,2,-13,9,2,9,388,2,TRUE,22,> 15,2,1,0
14,5,3,-13,9,2,10,455,2,TRUE,22,> 15,2,1,0
14,5,4,-13,9,2,9,402,2,TRUE,22,> 15,2,1,0
14,5,5,-13,9,2,11,368,2,TRUE,22,> 15,2,1,0
14,5,6,-13,9,2,9,358,2,TRUE,22,> 15,2,1,0
14,5,7,-13,9,2,10,347,2,TRUE,22,> 15,2,1,0
14,5,8,-13,9,2,8,360,2,TRUE,22,> 15,2,1,0
14,5,9,-13,9,2,8,366,2,TRUE,22,> 15,2,1,0
14,5,10,-13,9,2,9,343,2,TRUE,22,> 15,2,1,0
14,6,1,-17,7,2,8,372,2,TRUE,24,> 15,NA,0,1
14,6,2,-17,7,1,-17,356,2,FALSE,24,> 15,2,0,1
14,6,3,-17,7,2,6,372,2,TRUE,24,> 15,1,0,1
14,6,4,-17,7,2,7,261,2,TRUE,24,> 15,2,1,0
14,6,5,-17,7,2,5,322,2,TRUE,24,> 15,2,1,0
14,6,6,-17,7,2,6,284,2,TRUE,24,> 15,2,1,0
14,6,7,-17,7,2,5,357,2,TRUE,24,> 15,2,1,0
14,6,8,-17,7,2,7,313,2,TRUE,24,> 15,2,1,0
14,6,9,-17,7,2,7,329,2,TRUE,24,> 15,2,1,0
14,6,10,-17,7,2,7,349,2,TRUE,24,> 15,2,1,0
14,7,1,-6,-8,1,-6,956,1,TRUE,2,< 5,NA,0,1
14,7,2,-6,-8,2,-9,347,1,FALSE,2,< 5,1,0,1
14,7,3,-6,-8,1,-6,489,1,TRUE,2,< 5,2,0,1
14,7,4,-6,-8,1,-7,381,1,TRUE,2,< 5,1,1,0
14,7,5,-6,-8,2,-8,320,1,FALSE,2,< 5,1,0,1
14,7,6,-6,-8,1,-5,364,1,TRUE,2,< 5,2,0,1
14,7,7,-6,-8,2,-10,329,1,FALSE,2,< 5,1,0,1
14,7,8,-6,-8,1,-6,362,1,TRUE,2,< 5,2,0,1
14,7,9,-6,-8,1,-6,312,1,TRUE,2,< 5,1,1,0
14,7,10,-6,-8,1,-6,348,1,TRUE,2,< 5,1,1,0
14,8,1,3,3,2,3,442,1,FALSE,0,< 5,NA,0,1
14,8,2,3,3,1,3,335,1,TRUE,0,< 5,2,0,1
14,8,3,3,3,2,3,388,1,FALSE,0,< 5,1,0,1
14,8,4,3,3,1,4,363,1,TRUE,0,< 5,2,0,1
14,8,5,3,3,2,3,342,1,FALSE,0,< 5,1,0,1
14,8,6,3,3,1,4,357,1,TRUE,0,< 5,2,0,1
14,8,7,3,3,1,4,349,1,TRUE,0,< 5,1,1,0
14,8,8,3,3,1,3,379,1,TRUE,0,< 5,1,1,0
14,8,9,3,3,1,2,431,1,TRUE,0,< 5,1,1,0
14,8,10,3,3,1,3,418,1,TRUE,0,< 5,1,1,0
14,9,1,-3,-7,2,-6,543,1,FALSE,4,< 5,NA,0,1
14,9,2,-3,-7,1,-3,383,1,TRUE,4,< 5,2,0,1
14,9,3,-3,-7,1,-3,367,1,TRUE,4,< 5,1,1,0
14,9,4,-3,-7,2,-8,460,1,FALSE,4,< 5,1,0,1
14,9,5,-3,-7,1,-2,435,1,TRUE,4,< 5,2,0,1
14,9,6,-3,-7,2,-7,403,1,FALSE,4,< 5,1,0,1
14,9,7,-3,-7,1,-2,455,1,TRUE,4,< 5,2,0,1
14,9,8,-3,-7,1,-3,483,1,TRUE,4,< 5,1,1,0
14,9,9,-3,-7,1,-2,360,1,TRUE,4,< 5,1,1,0
14,9,10,-3,-7,1,-1,345,1,TRUE,4,< 5,1,1,0
14,10,1,1,7,1,1,558,2,FALSE,6,5 - 10,NA,0,1
14,10,2,1,7,2,7,363,2,TRUE,6,5 - 10,1,0,1
14,10,3,1,7,1,1,402,2,FALSE,6,5 - 10,2,0,1
14,10,4,1,7,2,8,373,2,TRUE,6,5 - 10,1,0,1
14,10,5,1,7,2,7,367,2,TRUE,6,5 - 10,2,1,0
14,10,6,1,7,2,7,377,2,TRUE,6,5 - 10,2,1,0
14,10,7,1,7,2,8,405,2,TRUE,6,5 - 10,2,1,0
14,10,8,1,7,2,7,389,2,TRUE,6,5 - 10,2,1,0
14,10,9,1,7,2,7,398,2,TRUE,6,5 - 10,2,1,0
14,10,10,1,7,2,10,378,2,TRUE,6,5 - 10,2,1,0
14,11,1,-5,1,2,1,688,2,TRUE,6,5 - 10,NA,0,1
14,11,2,-5,1,1,-5,511,2,FALSE,6,5 - 10,2,0,1
14,11,3,-5,1,1,-5,398,2,FALSE,6,5 - 10,1,1,0
14,11,4,-5,1,2,0,371,2,TRUE,6,5 - 10,1,0,1
14,11,5,-5,1,2,0,411,2,TRUE,6,5 - 10,2,1,0
14,11,6,-5,1,2,1,297,2,TRUE,6,5 - 10,2,1,0
14,11,7,-5,1,2,3,335,2,TRUE,6,5 - 10,2,1,0
14,11,8,-5,1,2,1,307,2,TRUE,6,5 - 10,2,1,0
14,11,9,-5,1,2,2,301,2,TRUE,6,5 - 10,2,1,0
14,11,10,-5,1,2,0,316,2,TRUE,6,5 - 10,2,1,0
14,12,1,2,15,2,16,361,2,TRUE,13,10 - 15,NA,0,1
14,12,2,2,15,2,17,297,2,TRUE,13,10 - 15,2,1,0
14,12,3,2,15,2,13,343,2,TRUE,13,10 - 15,2,1,0
14,12,4,2,15,2,15,346,2,TRUE,13,10 - 15,2,1,0
14,12,5,2,15,2,16,373,2,TRUE,13,10 - 15,2,1,0
14,12,6,2,15,2,15,361,2,TRUE,13,10 - 15,2,1,0
14,12,7,2,15,2,16,369,2,TRUE,13,10 - 15,2,1,0
14,12,8,2,15,2,13,421,2,TRUE,13,10 - 15,2,1,0
14,12,9,2,15,2,15,380,2,TRUE,13,10 - 15,2,1,0
14,12,10,2,15,2,15,427,2,TRUE,13,10 - 15,2,1,0
14,13,1,-2,8,2,9,398,2,TRUE,10,5 - 10,NA,0,1
14,13,2,-2,8,2,7,357,2,TRUE,10,5 - 10,2,1,0
14,13,3,-2,8,2,8,403,2,TRUE,10,5 - 10,2,1,0
14,13,4,-2,8,2,8,394,2,TRUE,10,5 - 10,2,1,0
14,13,5,-2,8,2,7,289,2,TRUE,10,5 - 10,2,1,0
14,13,6,-2,8,2,7,327,2,TRUE,10,5 - 10,2,1,0
14,13,7,-2,8,2,7,367,2,TRUE,10,5 - 10,2,1,0
14,13,8,-2,8,2,8,408,2,TRUE,10,5 - 10,2,1,0
14,13,9,-2,8,2,8,387,2,TRUE,10,5 - 10,2,1,0
14,13,10,-2,8,2,8,399,2,TRUE,10,5 - 10,2,1,0
14,14,1,6,7,2,6,700,2,TRUE,1,< 5,NA,0,1
14,14,2,6,7,2,7,379,2,TRUE,1,< 5,2,1,0
14,14,3,6,7,2,5,378,2,TRUE,1,< 5,2,1,0
14,14,4,6,7,2,7,358,2,TRUE,1,< 5,2,1,0
14,14,5,6,7,2,8,365,2,TRUE,1,< 5,2,1,0
14,14,6,6,7,2,6,364,2,TRUE,1,< 5,2,1,0
14,14,7,6,7,2,6,379,2,TRUE,1,< 5,2,1,0
14,14,8,6,7,2,8,355,2,TRUE,1,< 5,2,1,0
14,14,9,6,7,2,7,359,2,TRUE,1,< 5,2,1,0
14,14,10,6,7,2,7,367,2,TRUE,1,< 5,2,1,0
14,15,1,-1,1,2,-1,394,2,TRUE,2,< 5,NA,0,1
14,15,2,-1,1,1,-1,450,2,FALSE,2,< 5,2,0,1
14,15,3,-1,1,2,0,382,2,TRUE,2,< 5,1,0,1
14,15,4,-1,1,2,1,386,2,TRUE,2,< 5,2,1,0
14,15,5,-1,1,2,1,343,2,TRUE,2,< 5,2,1,0
14,15,6,-1,1,2,2,354,2,TRUE,2,< 5,2,1,0
14,15,7,-1,1,2,4,326,2,TRUE,2,< 5,2,1,0
14,15,8,-1,1,2,2,297,2,TRUE,2,< 5,2,1,0
14,15,9,-1,1,2,0,298,2,TRUE,2,< 5,2,1,0
14,15,10,-1,1,2,1,292,2,TRUE,2,< 5,2,1,0
14,16,1,0,-4,2,-3,402,1,FALSE,4,< 5,NA,0,1
14,16,2,0,-4,1,0,411,1,TRUE,4,< 5,2,0,1
14,16,3,0,-4,1,0,345,1,TRUE,4,< 5,1,1,0
14,16,4,0,-4,1,-2,327,1,TRUE,4,< 5,1,1,0
14,16,5,0,-4,1,0,787,1,TRUE,4,< 5,1,1,0
14,16,6,0,-4,1,2,408,1,TRUE,4,< 5,1,1,0
14,16,7,0,-4,1,2,475,1,TRUE,4,< 5,1,1,0
14,16,8,0,-4,1,0,349,1,TRUE,4,< 5,1,1,0
14,16,9,0,-4,1,1,353,1,TRUE,4,< 5,1,1,0
14,16,10,0,-4,1,1,367,1,TRUE,4,< 5,1,1,0
14,17,1,-6,-7,2,-6,427,1,FALSE,1,< 5,NA,0,1
14,17,2,-6,-7,1,-7,388,1,TRUE,1,< 5,2,0,1
14,17,3,-6,-7,2,-9,373,1,FALSE,1,< 5,1,0,1
14,17,4,-6,-7,1,-6,392,1,TRUE,1,< 5,2,0,1
14,17,5,-6,-7,2,-6,371,1,FALSE,1,< 5,1,0,1
14,17,6,-6,-7,1,-5,380,1,TRUE,1,< 5,2,0,1
14,17,7,-6,-7,2,-8,363,1,FALSE,1,< 5,1,0,1
14,17,8,-6,-7,1,-5,397,1,TRUE,1,< 5,2,0,1
14,17,9,-6,-7,2,-7,380,1,FALSE,1,< 5,1,0,1
14,17,10,-6,-7,1,-6,403,1,TRUE,1,< 5,2,0,1
14,18,1,4,6,2,5,379,2,TRUE,2,< 5,NA,0,1
14,18,2,4,6,2,5,368,2,TRUE,2,< 5,2,1,0
14,18,3,4,6,2,6,344,2,TRUE,2,< 5,2,1,0
14,18,4,4,6,2,6,386,2,TRUE,2,< 5,2,1,0
14,18,5,4,6,2,5,382,2,TRUE,2,< 5,2,1,0
14,18,6,4,6,2,5,364,2,TRUE,2,< 5,2,1,0
14,18,7,4,6,2,5,367,2,TRUE,2,< 5,2,1,0
14,18,8,4,6,2,5,345,2,TRUE,2,< 5,2,1,0
14,18,9,4,6,2,7,357,2,TRUE,2,< 5,2,1,0
14,18,10,4,6,2,7,394,2,TRUE,2,< 5,2,1,0
14,19,1,-4,0,2,0,341,2,TRUE,4,< 5,NA,0,1
14,19,2,-4,0,2,0,458,2,TRUE,4,< 5,2,1,0
14,19,3,-4,0,2,0,365,2,TRUE,4,< 5,2,1,0
14,19,4,-4,0,2,1,348,2,TRUE,4,< 5,2,1,0
14,19,5,-4,0,2,1,348,2,TRUE,4,< 5,2,1,0
14,19,6,-4,0,2,0,332,2,TRUE,4,< 5,2,1,0
14,19,7,-4,0,2,-1,331,2,TRUE,4,< 5,2,1,0
14,19,8,-4,0,2,2,520,2,TRUE,4,< 5,2,1,0
14,19,9,-4,0,2,-1,389,2,TRUE,4,< 5,2,1,0
14,19,10,-4,0,2,0,478,2,TRUE,4,< 5,2,1,0
14,20,1,3,7,2,8,733,2,TRUE,4,< 5,NA,0,1
14,20,2,3,7,2,8,304,2,TRUE,4,< 5,2,1,0
14,20,3,3,7,2,6,489,2,TRUE,4,< 5,2,1,0
14,20,4,3,7,2,8,326,2,TRUE,4,< 5,2,1,0
14,20,5,3,7,1,2,564,2,FALSE,4,< 5,2,0,1
14,20,6,3,7,2,7,355,2,TRUE,4,< 5,1,0,1
14,20,7,3,7,2,8,369,2,TRUE,4,< 5,2,1,0
14,20,8,3,7,1,3,496,2,FALSE,4,< 5,2,0,1
14,20,9,3,7,2,7,366,2,TRUE,4,< 5,1,0,1
14,20,10,3,7,2,5,413,2,TRUE,4,< 5,2,1,0
15,1,1,20,4,1,20,1289,1,TRUE,16,> 15,NA,0,1
15,1,2,20,4,2,3,1174,1,FALSE,16,> 15,1,0,1
15,1,3,20,4,1,20,1166,1,TRUE,16,> 15,2,0,1
15,1,4,20,4,1,21,488,1,TRUE,16,> 15,1,1,0
15,1,5,20,4,1,19,886,1,TRUE,16,> 15,1,1,0
15,1,6,20,4,1,18,567,1,TRUE,16,> 15,1,1,0
15,1,7,20,4,1,19,456,1,TRUE,16,> 15,1,1,0
15,1,8,20,4,1,20,711,1,TRUE,16,> 15,1,1,0
15,1,9,20,4,1,20,519,1,TRUE,16,> 15,1,1,0
15,1,10,20,4,1,20,480,1,TRUE,16,> 15,1,1,0
15,2,1,11,-9,1,12,1064,1,TRUE,20,> 15,NA,0,1
15,2,2,11,-9,2,-11,455,1,FALSE,20,> 15,1,0,1
15,2,3,11,-9,1,12,375,1,TRUE,20,> 15,2,0,1
15,2,4,11,-9,1,10,525,1,TRUE,20,> 15,1,1,0
15,2,5,11,-9,1,11,407,1,TRUE,20,> 15,1,1,0
15,2,6,11,-9,1,13,464,1,TRUE,20,> 15,1,1,0
15,2,7,11,-9,1,10,408,1,TRUE,20,> 15,1,1,0
15,2,8,11,-9,1,11,495,1,TRUE,20,> 15,1,1,0
15,2,9,11,-9,1,12,471,1,TRUE,20,> 15,1,1,0
15,2,10,11,-9,1,10,423,1,TRUE,20,> 15,1,1,0
15,3,1,9,5,1,11,849,1,TRUE,4,< 5,NA,0,1
15,3,2,9,5,2,6,449,1,FALSE,4,< 5,1,0,1
15,3,3,9,5,1,8,438,1,TRUE,4,< 5,2,0,1
15,3,4,9,5,2,7,462,1,FALSE,4,< 5,1,0,1
15,3,5,9,5,1,8,414,1,TRUE,4,< 5,2,0,1
15,3,6,9,5,2,4,440,1,FALSE,4,< 5,1,0,1
15,3,7,9,5,1,9,414,1,TRUE,4,< 5,2,0,1
15,3,8,9,5,1,9,457,1,TRUE,4,< 5,1,1,0
15,3,9,9,5,1,8,428,1,TRUE,4,< 5,1,1,0
15,3,10,9,5,1,10,439,1,TRUE,4,< 5,1,1,0
15,4,1,-4,4,1,-5,703,2,FALSE,8,5 - 10,NA,0,1
15,4,2,-4,4,2,5,480,2,TRUE,8,5 - 10,1,0,1
15,4,3,-4,4,2,3,454,2,TRUE,8,5 - 10,2,1,0
15,4,4,-4,4,2,4,406,2,TRUE,8,5 - 10,2,1,0
15,4,5,-4,4,2,3,430,2,TRUE,8,5 - 10,2,1,0
15,4,6,-4,4,2,3,496,2,TRUE,8,5 - 10,2,1,0
15,4,7,-4,4,2,4,441,2,TRUE,8,5 - 10,2,1,0
15,4,8,-4,4,2,5,432,2,TRUE,8,5 - 10,2,1,0
15,4,9,-4,4,2,2,449,2,TRUE,8,5 - 10,2,1,0
15,4,10,-4,4,2,6,431,2,TRUE,8,5 - 10,2,1,0
15,5,1,-2,23,1,-2,983,2,FALSE,25,> 15,NA,0,1
15,5,2,-2,23,2,23,440,2,TRUE,25,> 15,1,0,1
15,5,3,-2,23,2,22,560,2,TRUE,25,> 15,2,1,0
15,5,4,-2,23,2,23,471,2,TRUE,25,> 15,2,1,0
15,5,5,-2,23,2,23,448,2,TRUE,25,> 15,2,1,0
15,5,6,-2,23,2,22,447,2,TRUE,25,> 15,2,1,0
15,5,7,-2,23,2,23,385,2,TRUE,25,> 15,2,1,0
15,5,8,-2,23,2,21,562,2,TRUE,25,> 15,2,1,0
15,5,9,-2,23,2,23,479,2,TRUE,25,> 15,2,1,0
15,5,10,-2,23,2,22,481,2,TRUE,25,> 15,2,1,0
15,6,1,1,11,1,0,901,2,FALSE,10,5 - 10,NA,0,1
15,6,2,1,11,2,11,408,2,TRUE,10,5 - 10,1,0,1
15,6,3,1,11,2,10,416,2,TRUE,10,5 - 10,2,1,0
15,6,4,1,11,2,11,471,2,TRUE,10,5 - 10,2,1,0
15,6,5,1,11,2,10,415,2,TRUE,10,5 - 10,2,1,0
15,6,6,1,11,2,11,369,2,TRUE,10,5 - 10,2,1,0
15,6,7,1,11,2,11,560,2,TRUE,10,5 - 10,2,1,0
15,6,8,1,11,2,13,408,2,TRUE,10,5 - 10,2,1,0
15,6,9,1,11,2,10,408,2,TRUE,10,5 - 10,2,1,0
15,6,10,1,11,2,10,416,2,TRUE,10,5 - 10,2,1,0
15,7,1,8,13,1,7,896,2,FALSE,5,< 5,NA,0,1
15,7,2,8,13,2,14,407,2,TRUE,5,< 5,1,0,1
15,7,3,8,13,2,13,784,2,TRUE,5,< 5,2,1,0
15,7,4,8,13,2,13,425,2,TRUE,5,< 5,2,1,0
15,7,5,8,13,2,12,424,2,TRUE,5,< 5,2,1,0
15,7,6,8,13,2,12,431,2,TRUE,5,< 5,2,1,0
15,7,7,8,13,2,14,429,2,TRUE,5,< 5,2,1,0
15,7,8,8,13,2,13,415,2,TRUE,5,< 5,2,1,0
15,7,9,8,13,2,13,360,2,TRUE,5,< 5,2,1,0
15,7,10,8,13,2,13,400,2,TRUE,5,< 5,2,1,0
15,8,1,-3,-9,1,-2,1070,1,TRUE,6,5 - 10,NA,0,1
15,8,2,-3,-9,2,-11,349,1,FALSE,6,5 - 10,1,0,1
15,8,3,-3,-9,1,-4,384,1,TRUE,6,5 - 10,2,0,1
15,8,4,-3,-9,2,-9,400,1,FALSE,6,5 - 10,1,0,1
15,8,5,-3,-9,1,-2,375,1,TRUE,6,5 - 10,2,0,1
15,8,6,-3,-9,1,-3,398,1,TRUE,6,5 - 10,1,1,0
15,8,7,-3,-9,1,-2,375,1,TRUE,6,5 - 10,1,1,0
15,8,8,-3,-9,1,-4,376,1,TRUE,6,5 - 10,1,1,0
15,8,9,-3,-9,1,-3,393,1,TRUE,6,5 - 10,1,1,0
15,8,10,-3,-9,1,-3,360,1,TRUE,6,5 - 10,1,1,0
15,9,1,-2,-5,1,-3,610,1,TRUE,3,< 5,NA,0,1
15,9,2,-2,-5,2,-5,368,1,FALSE,3,< 5,1,0,1
15,9,3,-2,-5,1,-3,376,1,TRUE,3,< 5,2,0,1
15,9,4,-2,-5,2,-5,392,1,FALSE,3,< 5,1,0,1
15,9,5,-2,-5,1,-2,384,1,TRUE,3,< 5,2,0,1
15,9,6,-2,-5,1,-2,319,1,TRUE,3,< 5,1,1,0
15,9,7,-2,-5,1,-4,302,1,TRUE,3,< 5,1,1,0
15,9,8,-2,-5,1,-1,336,1,TRUE,3,< 5,1,1,0
15,9,9,-2,-5,1,-4,350,1,TRUE,3,< 5,1,1,0
15,9,10,-2,-5,1,-1,341,1,TRUE,3,< 5,1,1,0
15,10,1,1,-6,1,0,656,1,TRUE,7,5 - 10,NA,0,1
15,10,2,1,-6,2,-6,897,1,FALSE,7,5 - 10,1,0,1
15,10,3,1,-6,1,1,382,1,TRUE,7,5 - 10,2,0,1
15,10,4,1,-6,2,-8,406,1,FALSE,7,5 - 10,1,0,1
15,10,5,1,-6,1,1,391,1,TRUE,7,5 - 10,2,0,1
15,10,6,1,-6,1,1,335,1,TRUE,7,5 - 10,1,1,0
15,10,7,1,-6,1,0,344,1,TRUE,7,5 - 10,1,1,0
15,10,8,1,-6,1,2,400,1,TRUE,7,5 - 10,1,1,0
15,10,9,1,-6,1,0,871,1,TRUE,7,5 - 10,1,1,0
15,10,10,1,-6,1,1,439,1,TRUE,7,5 - 10,1,1,0
15,11,1,-1,8,1,-1,960,2,FALSE,9,5 - 10,NA,0,1
15,11,2,-1,8,2,7,423,2,TRUE,9,5 - 10,1,0,1
15,11,3,-1,8,2,9,367,2,TRUE,9,5 - 10,2,1,0
15,11,4,-1,8,2,9,385,2,TRUE,9,5 - 10,2,1,0
15,11,5,-1,8,2,9,368,2,TRUE,9,5 - 10,2,1,0
15,11,6,-1,8,2,8,400,2,TRUE,9,5 - 10,2,1,0
15,11,7,-1,8,2,8,374,2,TRUE,9,5 - 10,2,1,0
15,11,8,-1,8,2,7,361,2,TRUE,9,5 - 10,2,1,0
15,11,9,-1,8,2,8,365,2,TRUE,9,5 - 10,2,1,0
15,11,10,-1,8,2,7,391,2,TRUE,9,5 - 10,2,1,0
15,12,1,16,-2,1,16,1264,1,TRUE,18,> 15,NA,0,1
15,12,2,16,-2,2,-1,641,1,FALSE,18,> 15,1,0,1
15,12,3,16,-2,1,17,361,1,TRUE,18,> 15,2,0,1
15,12,4,16,-2,1,15,361,1,TRUE,18,> 15,1,1,0
15,12,5,16,-2,1,16,392,1,TRUE,18,> 15,1,1,0
15,12,6,16,-2,1,16,383,1,TRUE,18,> 15,1,1,0
15,12,7,16,-2,1,16,326,1,TRUE,18,> 15,1,1,0
15,12,8,16,-2,1,16,360,1,TRUE,18,> 15,1,1,0
15,12,9,16,-2,1,16,366,1,TRUE,18,> 15,1,1,0
15,12,10,16,-2,1,17,392,1,TRUE,18,> 15,1,1,0
15,13,1,12,-8,1,12,640,1,TRUE,20,> 15,NA,0,1
15,13,2,12,-8,1,12,560,1,TRUE,20,> 15,1,1,0
15,13,3,12,-8,1,11,416,1,TRUE,20,> 15,1,1,0
15,13,4,12,-8,1,13,368,1,TRUE,20,> 15,1,1,0
15,13,5,12,-8,1,11,368,1,TRUE,20,> 15,1,1,0
15,13,6,12,-8,1,13,385,1,TRUE,20,> 15,1,1,0
15,13,7,12,-8,1,13,417,1,TRUE,20,> 15,1,1,0
15,13,8,12,-8,1,12,390,1,TRUE,20,> 15,1,1,0
15,13,9,12,-8,1,14,359,1,TRUE,20,> 15,1,1,0
15,13,10,12,-8,1,11,399,1,TRUE,20,> 15,1,1,0
15,14,1,14,1,1,15,641,1,TRUE,13,10 - 15,NA,0,1
15,14,2,14,1,1,14,353,1,TRUE,13,10 - 15,1,1,0
15,14,3,14,1,1,14,385,1,TRUE,13,10 - 15,1,1,0
15,14,4,14,1,1,13,448,1,TRUE,13,10 - 15,1,1,0
15,14,5,14,1,1,16,398,1,TRUE,13,10 - 15,1,1,0
15,14,6,14,1,1,14,455,1,TRUE,13,10 - 15,1,1,0
15,14,7,14,1,1,13,424,1,TRUE,13,10 - 15,1,1,0
15,14,8,14,1,1,16,607,1,TRUE,13,10 - 15,1,1,0
15,14,9,14,1,1,15,384,1,TRUE,13,10 - 15,1,1,0
15,14,10,14,1,1,13,447,1,TRUE,13,10 - 15,1,1,0
15,15,1,5,1,1,5,976,1,TRUE,4,< 5,NA,0,1
15,15,2,5,1,2,2,335,1,FALSE,4,< 5,1,0,1
15,15,3,5,1,1,5,366,1,TRUE,4,< 5,2,0,1
15,15,4,5,1,1,6,430,1,TRUE,4,< 5,1,1,0
15,15,5,5,1,1,7,408,1,TRUE,4,< 5,1,1,0
15,15,6,5,1,1,5,415,1,TRUE,4,< 5,1,1,0
15,15,7,5,1,1,7,495,1,TRUE,4,< 5,1,1,0
15,15,8,5,1,1,6,689,1,TRUE,4,< 5,1,1,0
15,15,9,5,1,1,4,407,1,TRUE,4,< 5,1,1,0
15,15,10,5,1,1,6,392,1,TRUE,4,< 5,1,1,0
15,16,1,1,-2,1,1,591,1,TRUE,3,< 5,NA,0,1
15,16,2,1,-2,2,-2,383,1,FALSE,3,< 5,1,0,1
15,16,3,1,-2,1,1,337,1,TRUE,3,< 5,2,0,1
15,16,4,1,-2,1,0,320,1,TRUE,3,< 5,1,1,0
15,16,5,1,-2,1,1,336,1,TRUE,3,< 5,1,1,0
15,16,6,1,-2,1,-1,353,1,TRUE,3,< 5,1,1,0
15,16,7,1,-2,1,2,399,1,TRUE,3,< 5,1,1,0
15,16,8,1,-2,1,1,361,1,TRUE,3,< 5,1,1,0
15,16,9,1,-2,1,2,344,1,TRUE,3,< 5,1,1,0
15,16,10,1,-2,1,0,351,1,TRUE,3,< 5,1,1,0
15,17,1,-2,14,1,-2,536,2,FALSE,16,> 15,NA,0,1
15,17,2,-2,14,2,13,368,2,TRUE,16,> 15,1,0,1
15,17,3,-2,14,2,14,351,2,TRUE,16,> 15,2,1,0
15,17,4,-2,14,2,14,350,2,TRUE,16,> 15,2,1,0
15,17,5,-2,14,2,14,328,2,TRUE,16,> 15,2,1,0
15,17,6,-2,14,2,14,352,2,TRUE,16,> 15,2,1,0
15,17,7,-2,14,2,13,392,2,TRUE,16,> 15,2,1,0
15,17,8,-2,14,2,13,368,2,TRUE,16,> 15,2,1,0
15,17,9,-2,14,2,12,360,2,TRUE,16,> 15,2,1,0
15,17,10,-2,14,2,12,351,2,TRUE,16,> 15,2,1,0
15,18,1,2,5,1,2,727,2,FALSE,3,< 5,NA,0,1
15,18,2,2,5,2,5,344,2,TRUE,3,< 5,1,0,1
15,18,3,2,5,2,6,392,2,TRUE,3,< 5,2,1,0
15,18,4,2,5,2,4,385,2,TRUE,3,< 5,2,1,0
15,18,5,2,5,2,7,448,2,TRUE,3,< 5,2,1,0
15,18,6,2,5,2,6,416,2,TRUE,3,< 5,2,1,0
15,18,7,2,5,2,4,384,2,TRUE,3,< 5,2,1,0
15,18,8,2,5,2,5,448,2,TRUE,3,< 5,2,1,0
15,18,9,2,5,1,0,352,2,FALSE,3,< 5,2,0,1
15,18,10,2,5,2,7,384,2,TRUE,3,< 5,1,0,1
15,19,1,-7,1,1,-5,617,2,FALSE,8,5 - 10,NA,0,1
15,19,2,-7,1,2,4,336,2,TRUE,8,5 - 10,1,0,1
15,19,3,-7,1,2,1,320,2,TRUE,8,5 - 10,2,1,0
15,19,4,-7,1,2,2,319,2,TRUE,8,5 - 10,2,1,0
15,19,5,-7,1,2,0,336,2,TRUE,8,5 - 10,2,1,0
15,19,6,-7,1,2,1,328,2,TRUE,8,5 - 10,2,1,0
15,19,7,-7,1,2,0,359,2,TRUE,8,5 - 10,2,1,0
15,19,8,-7,1,2,2,359,2,TRUE,8,5 - 10,2,1,0
15,19,9,-7,1,2,0,337,2,TRUE,8,5 - 10,2,1,0
15,19,10,-7,1,2,1,310,2,TRUE,8,5 - 10,2,1,0
15,20,1,-4,-4,1,-3,744,1,TRUE,0,< 5,NA,0,1
15,20,2,-4,-4,2,-5,344,1,FALSE,0,< 5,1,0,1
15,20,3,-4,-4,1,-2,431,1,TRUE,0,< 5,2,0,1
15,20,4,-4,-4,2,-4,359,1,FALSE,0,< 5,1,0,1
15,20,5,-4,-4,1,-5,320,1,TRUE,0,< 5,2,0,1
15,20,6,-4,-4,1,-3,321,1,TRUE,0,< 5,1,1,0
15,20,7,-4,-4,1,-3,295,1,TRUE,0,< 5,1,1,0
15,20,8,-4,-4,1,-4,328,1,TRUE,0,< 5,1,1,0
15,20,9,-4,-4,1,-4,335,1,TRUE,0,< 5,1,1,0
