cond,id,id2,seed,trial,deck,payoff,rt,block,age,gender,trend,volatility,previous_deck,repeat_deck,switch_deck,run_nr,run_length
nts,1,1,1,86,2,-7,1947.1697,4,21,female,Trend,Variance Changes,2,1,0,58,86
nts,1,1,1,87,2,2,1955.2519,4,21,female,Trend,Variance Changes,2,1,0,58,87
nts,1,1,1,88,2,-2,1931.4945,4,21,female,Trend,Variance Changes,2,1,0,58,88
nts,1,1,1,89,2,-8,2019.0179,4,21,female,Trend,Variance Changes,2,1,0,58,89
nts,1,1,1,90,2,-8,1963.3377,4,21,female,Trend,Variance Changes,2,1,0,58,90
nts,1,1,1,91,2,-14,1907.085,4,21,female,Trend,Variance Changes,2,1,0,58,91
nts,1,1,1,92,2,-12,1907.2332,4,21,female,Trend,Variance Changes,2,1,0,58,92
nts,1,1,1,93,2,-7,1899.3807,4,21,female,Trend,Variance Changes,2,1,0,58,93
nts,1,1,1,94,2,-12,1923.1953,4,21,female,Trend,Variance Changes,2,1,0,58,94
nts,1,1,1,95,2,-9,1907.4451,4,21,female,Trend,Variance Changes,2,1,0,58,95
nts,1,1,1,96,2,-8,1898.9564,4,21,female,Trend,Variance Changes,2,1,0,58,96
nts,1,1,1,97,2,-8,1899.0764,4,21,female,Trend,Variance Changes,2,1,0,58,97
nts,1,1,1,98,2,-13,1899.2054,4,21,female,Trend,Variance Changes,2,1,0,58,98
nts,1,1,1,99,2,-9,2067.2666,4,21,female,Trend,Variance Changes,2,1,0,58,99
nts,1,1,1,100,2,-11,1930.9807,4,21,female,Trend,Variance Changes,2,1,0,58,100
nts,1,1,1,101,2,-12,1899.1688,5,21,female,Trend,Variance Changes,2,1,0,58,101
nts,1,1,1,102,2,-23,1883.3776,5,21,female,Trend,Variance Changes,2,1,0,58,102
nts,1,1,1,103,2,-18,1947.2606,5,21,female,Trend,Variance Changes,2,1,0,58,103
nts,1,1,1,104,2,-23,1995.0638,5,21,female,Trend,Variance Changes,2,1,0,58,104
nts,1,1,1,105,2,-12,1891.1344,5,21,female,Trend,Variance Changes,2,1,0,58,105
nts,1,1,1,106,2,-12,1963.1927,5,21,female,Trend,Variance Changes,2,1,0,58,106
nts,1,1,1,107,2,-10,2067.2605,5,21,female,Trend,Variance Changes,2,1,0,58,107
nts,1,1,1,108,2,5,1915.4309,5,21,female,Trend,Variance Changes,2,1,0,58,108
nts,1,1,1,109,2,0,2035.1579,5,21,female,Trend,Variance Changes,2,1,0,58,109
nts,1,1,1,110,2,-3,1939.3183,5,21,female,Trend,Variance Changes,2,1,0,58,110
nts,1,1,1,111,2,7,1907.0665,5,21,female,Trend,Variance Changes,2,1,0,58,111
nts,1,1,1,112,2,8,1915.124,5,21,female,Trend,Variance Changes,2,1,0,58,112
nts,1,1,1,113,2,14,1811.0893,5,21,female,Trend,Variance Changes,2,1,0,58,113
nts,1,1,1,114,2,5,1923.2326,5,21,female,Trend,Variance Changes,2,1,0,58,114
nts,1,1,1,115,2,0,1907.2756,5,21,female,Trend,Variance Changes,2,1,0,58,115
nts,1,1,1,116,2,2,1915.5936,5,21,female,Trend,Variance Changes,2,1,0,58,116
nts,1,1,1,117,2,9,2139.2119,5,21,female,Trend,Variance Changes,2,1,0,58,117
nts,1,1,1,118,2,7,1923.496,5,21,female,Trend,Variance Changes,2,1,0,58,118
nts,1,1,1,119,2,1,1954.9232,5,21,female,Trend,Variance Changes,2,1,0,58,119
nts,1,1,1,120,2,8,1955.1609,5,21,female,Trend,Variance Changes,2,1,0,58,120
nts,1,1,1,121,2,5,1955.1425,5,21,female,Trend,Variance Changes,2,1,0,58,121
nts,1,1,1,122,2,-2,1947.1353,5,21,female,Trend,Variance Changes,2,1,0,58,122
nts,1,1,1,123,2,-4,1939.1539,5,21,female,Trend,Variance Changes,2,1,0,58,123
nts,1,1,1,124,2,-2,1955.3667,5,21,female,Trend,Variance Changes,2,1,0,58,124
nts,1,1,1,125,2,2,2139.1594,5,21,female,Trend,Variance Changes,2,1,0,58,125
nts,1,1,1,126,2,-3,1931.3065,6,21,female,Trend,Variance Changes,2,1,0,58,126
nts,1,1,1,127,2,1,1907.2172,6,21,female,Trend,Variance Changes,2,1,0,58,127
nts,1,1,1,128,2,0,1955.1392,6,21,female,Trend,Variance Changes,2,1,0,58,128
nts,1,1,1,129,2,4,1931.2996,6,21,female,Trend,Variance Changes,2,1,0,58,129
nts,1,1,1,130,2,3,1955.1968,6,21,female,Trend,Variance Changes,2,1,0,58,130
nts,1,1,1,131,2,8,1923.2149,6,21,female,Trend,Variance Changes,2,1,0,58,131
nts,1,1,1,132,2,5,1947.2929,6,21,female,Trend,Variance Changes,2,1,0,58,132
nts,1,1,1,133,2,14,1987.4508,6,21,female,Trend,Variance Changes,2,1,0,58,133
nts,1,1,1,134,2,9,1930.9778,6,21,female,Trend,Variance Changes,2,1,0,58,134
nts,1,1,1,135,2,12,1555.2974,6,21,female,Trend,Variance Changes,2,1,0,58,135
nts,1,1,1,136,2,19,2498.978,6,21,female,Trend,Variance Changes,2,1,0,58,136
nts,1,1,1,137,2,12,2243.359,6,21,female,Trend,Variance Changes,2,1,0,58,137
nts,1,1,1,138,2,20,1947.2737,6,21,female,Trend,Variance Changes,2,1,0,58,138
nts,1,1,1,139,2,15,2139.1655,6,21,female,Trend,Variance Changes,2,1,0,58,139
nts,1,1,1,140,2,1,1699.2321,6,21,female,Trend,Variance Changes,2,1,0,58,140
nts,1,1,1,141,2,5,1906.9114,6,21,female,Trend,Variance Changes,2,1,0,58,141
nts,1,1,1,142,2,6,1955.1334,6,21,female,Trend,Variance Changes,2,1,0,58,142
nts,1,1,1,143,2,5,1987.2562,6,21,female,Trend,Variance Changes,2,1,0,58,143
nts,1,1,1,144,2,4,1955.341,6,21,female,Trend,Variance Changes,2,1,0,58,144
nts,1,1,1,145,2,0,1915.3805,6,21,female,Trend,Variance Changes,2,1,0,58,145
nts,1,1,1,146,2,-2,1995.196,6,21,female,Trend,Variance Changes,2,1,0,58,146
nts,1,1,1,147,2,-9,1955.3207,6,21,female,Trend,Variance Changes,2,1,0,58,147
nts,1,1,1,148,2,-8,1923.1569,6,21,female,Trend,Variance Changes,2,1,0,58,148
nts,1,1,1,149,2,-8,1946.9621,6,21,female,Trend,Variance Changes,2,1,0,58,149
nts,1,1,1,150,2,-6,2083.3733,6,21,female,Trend,Variance Changes,2,1,0,58,150
nts,1,1,1,151,2,-9,1971.0937,7,21,female,Trend,Variance Changes,2,1,0,58,151
nts,1,1,1,152,2,-8,1946.9617,7,21,female,Trend,Variance Changes,2,1,0,58,152
nts,1,1,1,153,2,0,2291.3132,7,21,female,Trend,Variance Changes,2,1,0,58,153
nts,1,1,1,154,2,4,2187.4701,7,21,female,Trend,Variance Changes,2,1,0,58,154
nts,1,1,1,155,2,-4,1987.1483,7,21,female,Trend,Variance Changes,2,1,0,58,155
nts,1,1,1,156,2,-10,2155.3335,7,21,female,Trend,Variance Changes,2,1,0,58,156
nts,1,1,1,157,2,-1,2019.1885,7,21,female,Trend,Variance Changes,2,1,0,58,157
nts,1,1,1,158,2,-3,1939.0412,7,21,female,Trend,Variance Changes,2,1,0,58,158
nts,1,1,1,159,2,-11,1763.2311,7,21,female,Trend,Variance Changes,2,1,0,58,159
nts,1,1,1,160,2,-11,1947.223,7,21,female,Trend,Variance Changes,2,1,0,58,160
nts,1,1,1,161,2,-11,2099.2562,7,21,female,Trend,Variance Changes,2,1,0,58,161
nts,1,1,1,162,2,-11,2211.3155,7,21,female,Trend,Variance Changes,2,1,0,58,162
nts,1,1,1,163,2,2,2283.1426,7,21,female,Trend,Variance Changes,2,1,0,58,163
nts,1,1,1,164,2,-9,2042.9394,7,21,female,Trend,Variance Changes,2,1,0,58,164
nts,1,1,1,165,2,-11,2043.1734,7,21,female,Trend,Variance Changes,2,1,0,58,165
nts,1,1,1,166,2,-16,2003.293,7,21,female,Trend,Variance Changes,2,1,0,58,166
nts,1,1,1,167,2,-20,1819.4917,7,21,female,Trend,Variance Changes,2,1,0,58,167
nts,1,1,1,168,2,-5,1939.0397,7,21,female,Trend,Variance Changes,2,1,0,58,168
nts,1,1,1,169,2,-4,1939.1423,7,21,female,Trend,Variance Changes,2,1,0,58,169
nts,1,1,1,170,2,-7,2003.0144,7,21,female,Trend,Variance Changes,2,1,0,58,170
nts,1,1,1,171,2,-7,2019.1132,7,21,female,Trend,Variance Changes,2,1,0,58,171
nts,1,1,1,172,2,-9,1963.2424,7,21,female,Trend,Variance Changes,2,1,0,58,172
nts,1,1,1,173,2,-5,1963.3025,7,21,female,Trend,Variance Changes,2,1,0,58,173
nts,1,1,1,174,2,1,1947.144,7,21,female,Trend,Variance Changes,2,1,0,58,174
nts,1,1,1,175,2,-3,2115.3853,7,21,female,Trend,Variance Changes,2,1,0,58,175
nts,1,1,1,176,2,5,2339.0623,8,21,female,Trend,Variance Changes,2,1,0,58,176
nts,1,1,1,177,2,4,2027.1218,8,21,female,Trend,Variance Changes,2,1,0,58,177
nts,1,1,1,178,2,11,1987.0896,8,21,female,Trend,Variance Changes,2,1,0,58,178
nts,1,1,1,179,2,6,2227.1189,8,21,female,Trend,Variance Changes,2,1,0,58,179
nts,1,1,1,180,2,11,1979.34,8,21,female,Trend,Variance Changes,2,1,0,58,180
nts,1,1,1,181,2,16,1923.2529,8,21,female,Trend,Variance Changes,2,1,0,58,181
nts,1,1,1,182,2,15,1931.1307,8,21,female,Trend,Variance Changes,2,1,0,58,182
nts,1,1,1,183,2,17,2203.0587,8,21,female,Trend,Variance Changes,2,1,0,58,183
nts,1,1,1,184,2,10,2147.093,8,21,female,Trend,Variance Changes,2,1,0,58,184
nts,1,1,1,185,2,7,2011.2748,8,21,female,Trend,Variance Changes,2,1,0,58,185
nts,1,1,1,186,2,13,1907.331,8,21,female,Trend,Variance Changes,2,1,0,58,186
nts,1,1,1,187,2,14,1962.8326,8,21,female,Trend,Variance Changes,2,1,0,58,187
nts,1,1,1,188,2,11,2027.2526,8,21,female,Trend,Variance Changes,2,1,0,58,188
nts,1,1,1,189,2,9,2323.3502,8,21,female,Trend,Variance Changes,2,1,0,58,189
nts,1,1,1,190,2,19,2427.0625,8,21,female,Trend,Variance Changes,2,1,0,58,190
nts,1,1,1,191,2,13,2083.2755,8,21,female,Trend,Variance Changes,2,1,0,58,191
nts,1,1,1,192,2,22,1947.1078,8,21,female,Trend,Variance Changes,2,1,0,58,192
nts,1,1,1,193,2,20,1955.358,8,21,female,Trend,Variance Changes,2,1,0,58,193
nts,1,1,1,194,2,15,2018.9269,8,21,female,Trend,Variance Changes,2,1,0,58,194
nts,1,1,1,195,2,24,2147.3542,8,21,female,Trend,Variance Changes,2,1,0,58,195
nts,1,1,1,196,2,9,2107.3285,8,21,female,Trend,Variance Changes,2,1,0,58,196
nts,1,1,1,197,2,3,1899.2793,8,21,female,Trend,Variance Changes,2,1,0,58,197
nts,1,1,1,198,2,-4,2011.0274,8,21,female,Trend,Variance Changes,2,1,0,58,198
nts,1,1,1,199,2,-1,2090.8943,8,21,female,Trend,Variance Changes,2,1,0,58,199
nts,1,1,1,200,2,-7,1939.1122,8,21,female,Trend,Variance Changes,2,1,0,58,200
tn,1,61,1,1,2,2,1823.8247,1,20,female,No Trend,Variance Stable,2,1,0,58,2
tn,1,61,1,2,3,16,2213.9184,1,20,female,No Trend,Variance Stable,2,0,1,59,1
tn,1,61,1,3,4,53,3723.1334,1,20,female,No Trend,Variance Stable,3,0,1,60,1
tn,1,61,1,4,1,-73,2187.1903,1,20,female,No Trend,Variance Stable,4,0,1,61,1
tn,1,61,1,5,4,39,2009.1995,1,20,female,No Trend,Variance Stable,1,0,1,62,1
tn,1,61,1,6,3,-8,2843.0804,1,20,female,No Trend,Variance Stable,4,0,1,63,1
tn,1,61,1,7,2,16,2363.1427,1,20,female,No Trend,Variance Stable,3,0,1,64,1
tn,1,61,1,8,4,52,2203.2145,1,20,female,No Trend,Variance Stable,2,0,1,65,1
tn,1,61,1,9,2,18,2283.0364,1,20,female,No Trend,Variance Stable,4,0,1,66,1
tn,1,61,1,10,2,15,2067.1567,1,20,female,No Trend,Variance Stable,2,1,0,66,2
tn,1,61,1,11,2,17,2011.2578,1,20,female,No Trend,Variance Stable,2,1,0,66,3
tn,1,61,1,12,4,53,1971.1969,1,20,female,No Trend,Variance Stable,2,0,1,67,1
tn,1,61,1,13,2,20,2179.0933,1,20,female,No Trend,Variance Stable,4,0,1,68,1
tn,1,61,1,14,4,51,1955.2553,1,20,female,No Trend,Variance Stable,2,0,1,69,1
tn,1,61,1,15,3,-1,1819.2914,1,20,female,No Trend,Variance Stable,4,0,1,70,1
tn,1,61,1,16,4,43,1899.2684,1,20,female,No Trend,Variance Stable,3,0,1,71,1
tn,1,61,1,17,2,19,1859.2245,1,20,female,No Trend,Variance Stable,4,0,1,72,1
tn,1,61,1,18,4,42,1835.3004,1,20,female,No Trend,Variance Stable,2,0,1,73,1
tn,1,61,1,19,4,42,1955.0064,1,20,female,No Trend,Variance Stable,4,1,0,73,2
tn,1,61,1,20,4,34,1971.327,1,20,female,No Trend,Variance Stable,4,1,0,73,3
tn,1,61,1,21,4,52,1883.2482,1,20,female,No Trend,Variance Stable,4,1,0,73,4
tn,1,61,1,22,4,57,1859.2553,1,20,female,No Trend,Variance Stable,4,1,0,73,5
tn,1,61,1,23,4,43,1907.1289,1,20,female,No Trend,Variance Stable,4,1,0,73,6
tn,1,61,1,24,4,50,1883.2761,1,20,female,No Trend,Variance Stable,4,1,0,73,7
tn,1,61,1,25,4,38,1995.2634,1,20,female,No Trend,Variance Stable,4,1,0,73,8
tn,1,61,1,26,1,-19,1923.0403,2,20,female,No Trend,Variance Stable,4,0,1,74,1
tn,1,61,1,27,2,37,1579.2449,2,20,female,No Trend,Variance Stable,1,0,1,75,1
tn,1,61,1,28,3,-25,1515.3547,2,20,female,No Trend,Variance Stable,2,0,1,76,1
tn,1,61,1,29,4,23,1851.3231,2,20,female,No Trend,Variance Stable,3,0,1,77,1
tn,1,61,1,30,4,27,2467.229,2,20,female,No Trend,Variance Stable,4,1,0,77,2
tn,1,61,1,31,4,19,1835.2326,2,20,female,No Trend,Variance Stable,4,1,0,77,3
tn,1,61,1,32,2,34,1803.2223,2,20,female,No Trend,Variance Stable,4,0,1,78,1
tn,1,61,1,33,2,31,1931.283,2,20,female,No Trend,Variance Stable,2,1,0,78,2
tn,1,61,1,34,4,18,1811.2552,2,20,female,No Trend,Variance Stable,2,0,1,79,1
tn,1,61,1,35,2,32,1859.0056,2,20,female,No Trend,Variance Stable,4,0,1,80,1
tn,1,61,1,36,2,33,1803.1966,2,20,female,No Trend,Variance Stable,2,1,0,80,2
tn,1,61,1,37,2,26,1891.2732,2,20,female,No Trend,Variance Stable,2,1,0,80,3
tn,1,61,1,38,2,23,1827.3001,2,20,female,No Trend,Variance Stable,2,1,0,80,4
tn,1,61,1,39,4,11,1803.0654,2,20,female,No Trend,Variance Stable,2,0,1,81,1
tn,1,61,1,40,3,-31,1675.2326,2,20,female,No Trend,Variance Stable,4,0,1,82,1
tn,1,61,1,41,1,-20,1675.3381,2,20,female,No Trend,Variance Stable,3,0,1,83,1
tn,1,61,1,42,2,16,1875.3139,2,20,female,No Trend,Variance Stable,1,0,1,84,1
tn,1,61,1,43,4,3,1955.1071,2,20,female,No Trend,Variance Stable,2,0,1,85,1
tn,1,61,1,44,2,28,1579.2942,2,20,female,No Trend,Variance Stable,4,0,1,86,1
tn,1,61,1,45,2,24,1875.2552,2,20,female,No Trend,Variance Stable,2,1,0,86,2
tn,1,61,1,46,2,23,1931.1146,2,20,female,No Trend,Variance Stable,2,1,0,86,3
tn,1,61,1,47,2,26,1939.167,2,20,female,No Trend,Variance Stable,2,1,0,86,4
tn,1,61,1,48,2,26,1819.2334,2,20,female,No Trend,Variance Stable,2,1,0,86,5
tn,1,61,1,49,4,-4,1795.1735,2,20,female,No Trend,Variance Stable,2,0,1,87,1
tn,1,61,1,50,3,-56,1779.2272,2,20,female,No Trend,Variance Stable,4,0,1,88,1
tn,1,61,1,51,1,-16,1738.9938,3,20,female,No Trend,Variance Stable,3,0,1,89,1
tn,1,61,1,52,2,20,1835.2109,3,20,female,No Trend,Variance Stable,1,0,1,90,1
tn,1,61,1,53,2,23,1787.3217,3,20,female,No Trend,Variance Stable,2,1,0,90,2
tn,1,61,1,54,3,-31,1787.1228,3,20,female,No Trend,Variance Stable,2,0,1,91,1
tn,1,61,1,55,2,-6,1763.1403,3,20,female,No Trend,Variance Stable,3,0,1,92,1
tn,1,61,1,56,4,-13,1819.2059,3,20,female,No Trend,Variance Stable,2,0,1,93,1
tn,1,61,1,57,1,-40,1659.2505,3,20,female,No Trend,Variance Stable,4,0,1,94,1
tn,1,61,1,58,2,-19,1835.0446,3,20,female,No Trend,Variance Stable,1,0,1,95,1
tn,1,61,1,59,3,-90,1795.2456,3,20,female,No Trend,Variance Stable,2,0,1,96,1
tn,1,61,1,60,1,-32,2171.2212,3,20,female,No Trend,Variance Stable,3,0,1,97,1
tn,1,61,1,61,4,-55,1747.3176,3,20,female,No Trend,Variance Stable,1,0,1,98,1
tn,1,61,1,62,2,32,1667.132,3,20,female,No Trend,Variance Stable,4,0,1,99,1
tn,1,61,1,63,2,56,1875.3041,3,20,female,No Trend,Variance Stable,2,1,0,99,2
tn,1,61,1,64,2,64,1875.2019,3,20,female,No Trend,Variance Stable,2,1,0,99,3
tn,1,61,1,65,2,79,1803.2973,3,20,female,No Trend,Variance Stable,2,1,0,99,4
tn,1,61,1,66,2,86,1883.0319,3,20,female,No Trend,Variance Stable,2,1,0,99,5
tn,1,61,1,67,2,65,1907.1984,3,20,female,No Trend,Variance Stable,2,1,0,99,6
tn,1,61,1,68,2,87,1835.271,3,20,female,No Trend,Variance Stable,2,1,0,99,7
tn,1,61,1,69,2,87,1907.2973,3,20,female,No Trend,Variance Stable,2,1,0,99,8
tn,1,61,1,70,2,61,1819.3237,3,20,female,No Trend,Variance Stable,2,1,0,99,9
tn,1,61,1,71,2,82,1811.107,3,20,female,No Trend,Variance Stable,2,1,0,99,10
tn,1,61,1,72,4,-95,1651.036,3,20,female,No Trend,Variance Stable,2,0,1,100,1
tn,1,61,1,73,2,95,1579.2913,3,20,female,No Trend,Variance Stable,4,0,1,101,1
tn,1,61,1,74,2,54,1691.2677,3,20,female,No Trend,Variance Stable,2,1,0,101,2
tn,1,61,1,75,2,34,1555.3512,3,20,female,No Trend,Variance Stable,2,1,0,101,3
tn,1,61,1,76,3,-42,2187.1371,4,20,female,No Trend,Variance Stable,2,0,1,102,1
tn,1,61,1,77,2,55,1875.2102,4,20,female,No Trend,Variance Stable,3,0,1,103,1
tn,1,61,1,78,1,68,1659.2632,4,20,female,No Trend,Variance Stable,2,0,1,104,1
tn,1,61,1,79,1,91,1875.2986,4,20,female,No Trend,Variance Stable,1,1,0,104,2
tn,1,61,1,80,1,94,1803.2553,4,20,female,No Trend,Variance Stable,1,1,0,104,3
tn,1,61,1,81,1,95,1875.3526,4,20,female,No Trend,Variance Stable,1,1,0,104,4
tn,1,61,1,82,1,108,1891.2326,4,20,female,No Trend,Variance Stable,1,1,0,104,5
tn,1,61,1,83,1,87,1955.3064,4,20,female,No Trend,Variance Stable,1,1,0,104,6
tn,1,61,1,84,1,88,1827.2055,4,20,female,No Trend,Variance Stable,1,1,0,104,7
tn,1,61,1,85,2,35,1923.2762,4,20,female,No Trend,Variance Stable,1,0,1,105,1
tn,1,61,1,86,1,84,1595.2256,4,20,female,No Trend,Variance Stable,2,0,1,106,1
tn,1,61,1,87,1,81,1843.255,4,20,female,No Trend,Variance Stable,1,1,0,106,2
tn,1,61,1,88,1,58,1819.3599,4,20,female,No Trend,Variance Stable,1,1,0,106,3
tn,1,61,1,89,1,40,1819.0048,4,20,female,No Trend,Variance Stable,1,1,0,106,4
tn,1,61,1,90,4,-7,1963.1542,4,20,female,No Trend,Variance Stable,1,0,1,107,1
tn,1,61,1,91,3,-10,1747.2499,4,20,female,No Trend,Variance Stable,4,0,1,108,1
tn,1,61,1,92,2,-35,1587.2242,4,20,female,No Trend,Variance Stable,3,0,1,109,1
tn,1,61,1,93,1,115,1827.1801,4,20,female,No Trend,Variance Stable,2,0,1,110,1
tn,1,61,1,94,1,88,1819.2363,4,20,female,No Trend,Variance Stable,1,1,0,110,2
tn,1,61,1,95,1,114,1827.2135,4,20,female,No Trend,Variance Stable,1,1,0,110,3
tn,1,61,1,96,1,124,1811.248,4,20,female,No Trend,Variance Stable,1,1,0,110,4
tn,1,61,1,97,1,134,1659.2215,4,20,female,No Trend,Variance Stable,1,1,0,110,5
tn,1,61,1,98,1,145,1803.3006,4,20,female,No Trend,Variance Stable,1,1,0,110,6
tn,1,61,1,99,1,106,1763.2871,4,20,female,No Trend,Variance Stable,1,1,0,110,7
tn,1,61,1,100,1,144,1811.2237,4,20,female,No Trend,Variance Stable,1,1,0,110,8
tn,1,61,1,101,1,153,1803.0879,5,20,female,No Trend,Variance Stable,1,1,0,110,9
tn,1,61,1,102,1,170,1843.2554,5,20,female,No Trend,Variance Stable,1,1,0,110,10
tn,1,61,1,103,1,184,1899.0825,5,20,female,No Trend,Variance Stable,1,1,0,110,11
tn,1,61,1,104,1,174,1859.2328,5,20,female,No Trend,Variance Stable,1,1,0,110,12
tn,1,61,1,105,1,170,1571.3087,5,20,female,No Trend,Variance Stable,1,1,0,110,13
tn,1,61,1,106,1,170,1675.2167,5,20,female,No Trend,Variance Stable,1,1,0,110,14
tn,1,61,1,107,1,157,1707.2266,5,20,female,No Trend,Variance Stable,1,1,0,110,15
tn,1,61,1,108,1,166,1835.2797,5,20,female,No Trend,Variance Stable,1,1,0,110,16
tn,1,61,1,109,1,161,1843.2521,5,20,female,No Trend,Variance Stable,1,1,0,110,17
tn,1,61,1,110,1,162,1795.2702,5,20,female,No Trend,Variance Stable,1,1,0,110,18
tn,1,61,1,111,2,-16,1963.2882,5,20,female,No Trend,Variance Stable,1,0,1,111,1
tn,1,61,1,112,3,-76,1803.218,5,20,female,No Trend,Variance Stable,2,0,1,112,1
tn,1,61,1,113,1,156,1635.2561,5,20,female,No Trend,Variance Stable,3,0,1,113,1
tn,1,61,1,114,1,158,1851.0321,5,20,female,No Trend,Variance Stable,1,1,0,113,2
tn,1,61,1,115,1,155,1771.2845,5,20,female,No Trend,Variance Stable,1,1,0,113,3
tn,1,61,1,116,1,154,1675.3152,5,20,female,No Trend,Variance Stable,1,1,0,113,4
tn,1,61,1,117,1,146,1555.2555,5,20,female,No Trend,Variance Stable,1,1,0,113,5
tn,1,61,1,118,1,142,1539.2049,5,20,female,No Trend,Variance Stable,1,1,0,113,6
tn,1,61,1,119,1,140,1635.2492,5,20,female,No Trend,Variance Stable,1,1,0,113,7
tn,1,61,1,120,1,146,1787.2891,5,20,female,No Trend,Variance Stable,1,1,0,113,8
tn,1,61,1,121,4,15,1555.1748,5,20,female,No Trend,Variance Stable,1,0,1,114,1
tn,1,61,1,122,1,145,1923.1262,5,20,female,No Trend,Variance Stable,4,0,1,115,1
tn,1,61,1,123,1,151,2171.2611,5,20,female,No Trend,Variance Stable,1,1,0,115,2
tn,1,61,1,124,1,141,1915.0085,5,20,female,No Trend,Variance Stable,1,1,0,115,3
tn,1,61,1,125,1,150,1843.2891,5,20,female,No Trend,Variance Stable,1,1,0,115,4
tn,1,61,1,126,1,143,1867.1824,6,20,female,No Trend,Variance Stable,1,1,0,115,5
tn,1,61,1,127,1,148,1715.253,6,20,female,No Trend,Variance Stable,1,1,0,115,6
tn,1,61,1,128,1,143,1578.3561,6,20,female,No Trend,Variance Stable,1,1,0,115,7
tn,1,61,1,129,1,134,1699.3096,6,20,female,No Trend,Variance Stable,1,1,0,115,8
tn,1,61,1,130,1,145,1675.0022,6,20,female,No Trend,Variance Stable,1,1,0,115,9
tn,1,61,1,131,1,130,1923.328,6,20,female,No Trend,Variance Stable,1,1,0,115,10
tn,1,61,1,132,1,130,1787.0242,6,20,female,No Trend,Variance Stable,1,1,0,115,11
tn,1,61,1,133,1,128,1811.3505,6,20,female,No Trend,Variance Stable,1,1,0,115,12
tn,1,61,1,134,1,119,1747.1792,6,20,female,No Trend,Variance Stable,1,1,0,115,13
tn,1,61,1,135,1,125,1859.2484,6,20,female,No Trend,Variance Stable,1,1,0,115,14
tn,1,61,1,136,1,127,1826.9888,6,20,female,No Trend,Variance Stable,1,1,0,115,15
tn,1,61,1,137,1,115,1779.3337,6,20,female,No Trend,Variance Stable,1,1,0,115,16
tn,1,61,1,138,1,131,1739.1025,6,20,female,No Trend,Variance Stable,1,1,0,115,17
tn,1,61,1,139,1,125,1579.3547,6,20,female,No Trend,Variance Stable,1,1,0,115,18
tn,1,61,1,140,1,124,1739.2293,6,20,female,No Trend,Variance Stable,1,1,0,115,19
tn,1,61,1,141,4,-17,2339.2962,6,20,female,No Trend,Variance Stable,1,0,1,116,1
tn,1,61,1,142,1,120,1803.023,6,20,female,No Trend,Variance Stable,4,0,1,117,1
tn,1,61,1,143,1,134,1531.1597,6,20,female,No Trend,Variance Stable,1,1,0,117,2
tn,1,61,1,144,1,121,1675.1283,6,20,female,No Trend,Variance Stable,1,1,0,117,3
tn,1,61,1,145,1,126,1899.3231,6,20,female,No Trend,Variance Stable,1,1,0,117,4
tn,1,61,1,146,2,-2,1826.9986,6,20,female,No Trend,Variance Stable,1,0,1,118,1
tn,1,61,1,147,3,-15,1747.335,6,20,female,No Trend,Variance Stable,2,0,1,119,1
tn,1,61,1,148,1,121,1955.1032,6,20,female,No Trend,Variance Stable,3,0,1,120,1
tn,1,61,1,149,1,118,2011.2886,6,20,female,No Trend,Variance Stable,1,1,0,120,2
tn,1,61,1,150,1,118,2155.0819,6,20,female,No Trend,Variance Stable,1,1,0,120,3
tn,1,61,1,151,1,114,1851.3488,7,20,female,No Trend,Variance Stable,1,1,0,120,4
tn,1,61,1,152,1,106,1787.2503,7,20,female,No Trend,Variance Stable,1,1,0,120,5
tn,1,61,1,153,1,89,1883.1975,7,20,female,No Trend,Variance Stable,1,1,0,120,6
tn,1,61,1,154,1,87,2043.2058,7,20,female,No Trend,Variance Stable,1,1,0,120,7
tn,1,61,1,155,1,81,1819.1041,7,20,female,No Trend,Variance Stable,1,1,0,120,8
tn,1,61,1,156,1,76,1795.1822,7,20,female,No Trend,Variance Stable,1,1,0,120,9
tn,1,61,1,157,1,54,1907.031,7,20,female,No Trend,Variance Stable,1,1,0,120,10
tn,1,61,1,158,4,-57,1803.2386,7,20,female,No Trend,Variance Stable,1,0,1,121,1
tn,1,61,1,159,3,19,1843.063,7,20,female,No Trend,Variance Stable,4,0,1,122,1
tn,1,61,1,160,1,46,1843.1847,7,20,female,No Trend,Variance Stable,3,0,1,123,1
tn,1,61,1,161,2,-25,1571.2942,7,20,female,No Trend,Variance Stable,1,0,1,124,1
tn,1,61,1,162,3,6,1643.2227,7,20,female,No Trend,Variance Stable,2,0,1,125,1
tn,1,61,1,163,1,31,1747.28,7,20,female,No Trend,Variance Stable,3,0,1,126,1
tn,1,61,1,164,1,27,1962.9857,7,20,female,No Trend,Variance Stable,1,1,0,126,2
tn,1,61,1,165,1,5,1907.327,7,20,female,No Trend,Variance Stable,1,1,0,126,3
tn,1,61,1,166,3,23,1866.6882,7,20,female,No Trend,Variance Stable,1,0,1,127,1
tn,1,61,1,167,3,-5,1811.2288,7,20,female,No Trend,Variance Stable,3,1,0,127,2
tn,1,61,1,168,2,-2,1899.2362,7,20,female,No Trend,Variance Stable,3,0,1,128,1
tn,1,61,1,169,1,9,1867.2208,7,20,female,No Trend,Variance Stable,2,0,1,129,1
tn,1,61,1,170,1,42,1875.2287,7,20,female,No Trend,Variance Stable,1,1,0,129,2
